Date,Chlorophyll_a,Secchi_Depth,TSI
2018-12-23,12.46230396058198,1.2340177214557666,54.277541091799065
2019-01-07,14.218432904694083,1.1193340764191524,55.95521074632052
2019-01-22,11.981775926474564,1.4138084119803611,53.66955531839191
2019-01-27,16.387758969465157,1.6086451922360958,56.9988846016973
2019-02-01,11.748451080385662,1.3100376298310583,52.45952511239821
2019-02-06,17.265754593150586,1.4620357426501605,58.01220666844415
2019-02-11,10.76793924705914,1.3184699098584547,51.47079996829792
2019-02-16,11.182356304995984,1.2770132249592308,52.05234586393509
2019-02-21,10.050285044222178,1.3985977617075622,50.14967328408618
2019-02-26,20.953985037408167,1.4486029077142344,59.99711333643815
2019-03-08,11.511638590885855,1.326337267739139,52.25351931543905
2019-03-13,17.137426738383443,1.454884900221549,58.04859460617389
2019-03-23,11.297542167080742,1.421119574279593,52.20057178662535
2019-03-28,13.06348482416654,1.347190694712867,53.51560787972588
2019-04-07,17.743673492568966,1.3681868666404675,58.38370550356993
2019-04-17,11.184565102385047,1.4329583903647836,50.79428966254024
2019-05-02,25.45244409492654,1.4083983042575927,61.755227249785925
2019-11-13,11.208474392132636,1.1691397252035696,52.29969465313511
2019-11-18,21.556902305073866,1.5861593318140348,60.63267831193351
2019-12-13,14.30403659389004,1.4905303515809256,55.04230906686892
2019-12-23,12.014320148796273,1.2085776102233523,52.31107138803619
2019-12-28,18.83291775785524,1.422018909821699,58.8684891704281
2020-01-07,11.976849098335796,1.41395955544613,53.653053859431004
2020-01-12,17.632358134096357,1.343636634777046,58.3290630611227
2020-01-22,17.713305763824085,1.443657823816025,57.7911201308529
2020-01-27,10.220477613866352,1.259956029033858,50.52555394198101
2020-02-01,20.74507203127077,1.4406245726312112,59.78295462363485
2020-02-06,12.857986261130048,1.344117194388878,53.30655099533333
2020-02-16,14.89495252154376,1.604121095180389,56.2317829429991
2020-02-26,12.010223561830944,1.3651329459046142,53.22058425675814
2020-03-07,12.891878937549745,1.4540576639848088,54.22619134141982
