Date,Chlorophyll_a,Secchi_Depth,TSI
2018-02-11,16.136255798097324,1.4321910345259965,57.70736525390597
2018-02-11,17.294148739066937,1.4166513395319067,58.36471452156708
2018-12-23,22.436261513493427,1.2103032995121883,59.96157141194485
2018-12-23,22.64789764207735,1.3527845327930337,60.70467032742938
2019-01-07,19.52414361021968,1.417198679498189,59.51286980096118
2019-01-22,18.619962703607868,1.3394751124270527,57.60180483111356
2019-01-22,19.70728694846646,1.3841256958293886,58.53425248955977
2019-01-27,24.04378557750044,1.2840486088142675,58.8490765825742
2019-01-27,24.37789771386935,1.286664112958268,58.60329536963372
2019-02-06,19.094322989723025,1.5847428034725182,59.52104681857072
2019-02-11,27.81445604251702,1.4750534735541532,61.84288997958392
2019-02-16,20.010302665740745,1.827771040353345,59.80971301918819
2019-02-21,22.87375123630728,1.816734571983471,60.65200297284181
2019-02-21,23.22687484566013,1.8368274631273196,60.816973451295226
2019-02-26,18.19590786142473,1.523833477875023,59.04710927801604
2019-02-26,18.66628910333137,1.5278056908240996,59.29803554868239
2019-03-08,28.072430495119956,1.2932780885617,61.87417320596434
2019-03-08,28.162288237416547,1.2905140724840174,61.764912366590416
2019-03-13,25.898127152474554,1.4494812431855777,61.93265879302764
2019-03-13,26.256271361055827,1.45308934050378,62.03618442849754
2019-03-23,29.803544249520737,1.3897024940738691,62.70374276888243
2019-03-23,17.93928258261352,1.396648520713504,58.41843966559881
2019-03-28,26.23231554046229,1.3044163622543727,61.75171459283162
2019-03-28,25.443272667745696,1.2652415210571757,61.0353713558396
2019-04-07,29.04478305855108,1.368395852281742,62.9267505596553
2019-04-17,29.741660749882143,1.2611010795984297,61.82728400662855
2019-04-17,30.385715076433872,1.2337722194264886,61.51330773202197
2019-04-22,22.890781545072866,1.4809372264089609,60.72332411946638
2019-04-22,24.630282600220266,1.4882010467793825,61.53051283226326
2019-05-02,28.13027785195665,1.2101765950800996,61.32867391130348
2019-05-02,28.31976408958993,1.1953901372516949,60.98991022867881
2019-05-07,22.451130538101808,1.1540550554524909,60.02319654349333
2019-10-24,23.63596107395284,1.297155606595063,60.40900436837217
2019-11-13,26.5570450162286,1.2283196360582336,59.65112109572053
2019-11-13,27.278006936709197,1.2001478819529634,59.175411626170366
2019-11-18,22.877299688963603,1.4679858785505264,59.84030226065745
2019-11-18,21.543468009961902,1.462912544969073,59.04470847937972
2019-12-13,18.93154585500745,2.067020830614596,57.81509548826497
2019-12-13,19.453842475179368,2.1341229573596365,58.04611908427995
2019-12-23,23.52676162280563,1.8710163726902589,59.617265576541215
2019-12-23,24.94444251886684,1.9077339528078028,60.353144407503535
2019-12-28,26.12774399670458,1.8469592098531835,61.040055091438255
2020-01-02,22.740333644409493,1.5200353416781136,60.81944949389833
2020-01-07,26.63744652369184,1.2801156709912094,60.17130855651703
2020-01-07,28.375552656151665,1.2190013238018322,59.87679138900938
2020-01-12,33.93759154502425,1.2418634280233096,63.47264048038023
2020-01-12,35.66059501969617,1.1765270046598868,63.464263903566206
2020-01-17,19.8917580277478,1.4977863759722445,59.73028596238756
2020-01-22,25.009801479913296,1.3853754735073196,60.99340573757677
2020-01-27,29.32816223654964,1.2670953356198027,61.39182491159536
2020-01-27,29.36289010354473,1.2907085926325368,61.48740627108664
2020-02-16,26.34082576412192,1.3162452412298142,60.88714930502096
2020-02-16,26.43559715266258,1.3277116065199708,60.895611693705874
2020-02-21,18.766833440817965,1.6297603575951325,59.31988499035942
2020-03-07,18.888457671262547,1.6456025147670903,59.3696843381648
2020-03-07,20.009140303411964,1.661977200944925,59.928788715101454
2020-03-12,25.80295218627713,1.3510639339307575,61.35459562550682
2020-03-12,27.495036984960443,1.351973340930679,62.04089352411668
2020-03-22,30.65775725235125,1.515722334430737,62.35886739824638
2020-03-22,31.849137161043966,1.530332263439688,62.79566545365078
2020-04-01,32.027905414684874,1.252670457939114,62.27374541965552
2020-04-01,31.18555764033544,1.2823660538678163,62.544218622916176
2020-04-11,31.14437537408069,1.426031382490556,62.96382566088205
2020-04-21,35.419309363820375,1.2945240223996517,63.60735485348539
2020-04-21,36.49525381170933,1.2814311597139711,63.761373294990655
2020-05-06,34.716969408224486,1.4483505679740565,63.50413292382832
2020-05-06,36.48111054197458,1.426634538593491,63.76558665676111
2020-05-26,28.326810473281395,1.4196207856909364,63.34625083034535
2020-05-26,29.18290295138149,1.4291366065358806,63.6341110351909
2020-08-24,36.14790168816546,1.314217870476837,63.5034677781817
2020-08-24,37.48742898998403,1.3114009600291945,63.78650553174551
2020-11-17,21.872722135738112,1.4467229261938264,59.479886370961175
2020-12-07,19.64766628966072,1.5224646616434716,59.71827536551893
2020-12-27,21.046045563795623,1.4548875635090672,60.447446614070856
2021-01-11,25.49075361646284,1.598555397252784,60.57931295395173
2021-02-05,21.566102426503395,1.8720370056060105,60.37067804827871
2021-02-10,26.03234050169577,1.4175442550064423,60.76681046322167
2021-02-15,25.448615007319425,1.5848409229015736,61.60540607351015
2021-02-15,25.5650313247484,1.6195072237275794,61.58171838464848
2021-02-25,32.74248344377232,1.3699409333523664,63.36169996826385
2021-02-25,32.87967017894142,1.375329351594681,63.184469617663495
2021-03-02,21.21352276598205,1.8915647156940492,60.331711408160416
2021-03-07,32.86521056595856,1.3125068356625893,63.00412150067815
2021-03-07,34.76475603526078,1.30578804473998,63.63520530890744
2021-03-27,29.685634630347884,1.4694845220871728,62.54053810906093
2021-04-26,34.02828033730677,1.2780134895280038,63.15603725327952
2021-05-11,20.66060088904444,1.398799980617043,60.23786655678048
2021-05-31,30.260544154060543,1.2515115022150605,61.21342754979053
2021-05-31,30.77246616101502,1.2272256585156454,60.72959260785188
2021-06-20,33.83619160949889,1.336835065719916,62.40004397515767
2021-06-20,35.1028433269789,1.313264861006541,62.354227524024
2021-09-18,24.389394612419945,1.2805147060327131,58.5711359110521
2021-10-28,18.85943403806381,1.437752567716013,58.414340105110405
2021-12-12,16.77191064745613,1.1565319244292498,57.05408234394979
2021-12-27,19.441737481262532,1.449259245705082,58.95274567709612
2022-01-06,16.41971794852256,1.2323550753980592,55.8728414941747
2022-01-06,15.861417468497391,1.2143469129893458,55.02295704764107
2022-01-16,21.267099592757653,1.5419731736797055,60.11011561991026
2022-01-16,21.019433383459894,1.5074105124214772,60.02159393838829
2022-01-21,18.4584395925681,1.336920416428562,57.30363102883101
2022-01-21,19.496740287708658,1.395786493743942,58.112374537138514
2022-01-26,19.4639130452889,1.4705387391036795,59.54428658595106
